round,shuffle_role,period_length,num_subperiods,gamma,mean_matching,max_info,players_per_group,game,regret,practice,session_code,subsession_id,id_in_subsession,tick,p1_code,p1_role,p1_strategy,p1_target,p2_code,p2_role,p2_strategy,p2_target,p3_code,p3_role,p3_strategy,p3_target,p4_code,p4_role,p4_strategy,p4_target,p5_code,p5_role,p5_strategy,p5_target,p6_code,p6_role,p6_strategy,p6_target,p7_code,p7_role,p7_strategy,p7_target,p8_code,p8_role,p8_strategy,p8_target,p9_code,p9_role,p9_strategy,p9_target,p10_code,p10_role,p10_strategy,p10_target,p11_code,p11_role,p11_strategy,p11_target,p12_code,p12_role,p12_strategy,p12_target
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,37,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,38,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,39,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,40,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,41,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,42,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,43,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,44,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,45,pd5ya5m7,p1,0,nan,8hwtragt,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,46,pd5ya5m7,p1,0,nan,8hwtragt,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,47,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,48,pd5ya5m7,p1,0,nan,8hwtragt,p2,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,3,49,pd5ya5m7,p1,0,nan,8hwtragt,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,4,0,mudde25a,p1,0,nan,brfgpx4s,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,4,1,mudde25a,p1,0,nan,brfgpx4s,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,4,2,mudde25a,p1,0,nan,brfgpx4s,p2,1,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,TRUE,400,50,1,FALSE,TRUE,2,MV1,2,FALSE,4d93o8o2,53,4,3,mudde25a,p1,0,nan,brfgpx4s,p2,2,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
